MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932829,0.0530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4332.4970000,0.1290139,0.0753646,-0.0531416
MsgID.LOCAL_VELOCITY,4332.4970000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932817,0.0680000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4332.7470000,-0.0034989,0.0035597,-0.0684055
MsgID.LOCAL_VELOCITY,4332.7470000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932825,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4332.9980000,0.0793370,-0.0158635,-0.0787986
MsgID.LOCAL_VELOCITY,4332.9980000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932820,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4333.2480000,0.0296212,-0.0158946,-0.0822007
MsgID.LOCAL_VELOCITY,4333.2480000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932805,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4333.4990000,-0.1421171,-0.0160601,-0.0825197
MsgID.LOCAL_VELOCITY,4333.4990000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957517,37.7932815,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4333.7520000,-0.0345042,-0.0382359,-0.0827557
MsgID.LOCAL_VELOCITY,4333.7520000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932817,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4334.0020000,-0.0101475,-0.1521262,-0.0831329
MsgID.LOCAL_VELOCITY,4334.0020000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932817,0.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4334.2520000,-0.0087570,-0.0415783,-0.0834308
MsgID.LOCAL_VELOCITY,4334.2520000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932822,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4334.5030000,0.0436169,0.0051223,-0.0824767
MsgID.LOCAL_VELOCITY,4334.5030000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932820,0.0780000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4334.7530000,0.0205473,-0.0544513,-0.0785898
MsgID.LOCAL_VELOCITY,4334.7530000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7932820,0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4335.0030000,0.0267755,0.0092615,-0.0740540
MsgID.LOCAL_VELOCITY,4335.0030000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957528,37.7932831,0.0640000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4335.2540000,0.1486622,-0.1345553,-0.0648181
MsgID.LOCAL_VELOCITY,4335.2540000,0.0000000,0.0000000,-0.0000000
MsgID.LOCAL_POSITION,4335.5040000,0.1436693,-0.1211649,-0.0550168
MsgID.LOCAL_VELOCITY,4335.5040000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957526,37.7932831,0.0550000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.LOCAL_POSITION,4335.7550000,-0.0223647,-0.0160808,-0.0436357
MsgID.LOCAL_VELOCITY,4335.7550000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932816,0.0430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4336.0050000,-0.1232384,-0.0164947,-0.0375899
MsgID.LOCAL_VELOCITY,4336.0050000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932807,0.0370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932829,0.0360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4336.2570000,0.1201146,-0.0530232,-0.0364641
MsgID.LOCAL_VELOCITY,4336.2570000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957508,37.7932823,0.0410000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4336.5070000,0.0616354,0.0466799,-0.0417800
MsgID.LOCAL_VELOCITY,4336.5070000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957499,37.7932812,0.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4336.7570000,-0.0679541,0.1220963,-0.0562353
MsgID.LOCAL_VELOCITY,4336.7570000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932811,0.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4337.0070000,-0.0751201,0.0301955,-0.0744473
MsgID.LOCAL_VELOCITY,4337.0070000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7932812,0.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4337.2580000,-0.0582076,-0.1590801,-0.0966746
MsgID.LOCAL_VELOCITY,4337.2580000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957531,37.7932816,0.1120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4337.5080000,-0.0160459,-0.1626088,-0.1121166
MsgID.LOCAL_VELOCITY,4337.5080000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7932815,0.1250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4337.7590000,-0.0336828,0.0142699,-0.1255404
MsgID.LOCAL_VELOCITY,4337.7590000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932805,0.1290000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4338.0080000,-0.1436176,-0.0097582,-0.1295247
MsgID.LOCAL_VELOCITY,4338.0080000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932821,0.1250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4338.2580000,0.0355584,-0.0160601,-0.1256849
MsgID.LOCAL_VELOCITY,4338.2580000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932821,0.1150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4338.5090000,0.0375310,-0.0165465,-0.1159195
MsgID.LOCAL_VELOCITY,4338.5090000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957515,37.7932804,0.1070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4338.7650000,-0.1523293,-0.0162360,-0.1076201
MsgID.LOCAL_VELOCITY,4338.7650000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932815,0.0950000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4339.0160000,-0.0317102,-0.0126867,-0.0950255
MsgID.LOCAL_VELOCITY,4339.0160000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932814,0.0880000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4339.2670000,-0.0393095,0.0269669,-0.0886981
MsgID.LOCAL_VELOCITY,4339.2670000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7932810,0.0840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4339.5170000,-0.0902865,0.0331344,-0.0843126
MsgID.LOCAL_VELOCITY,4339.5170000,0.0000000,0.0000000,-0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957498,37.7932822,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4339.7680000,0.0445288,0.1332618,-0.0827179
MsgID.LOCAL_VELOCITY,4339.7680000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957514,37.7932823,0.0820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4340.0180000,0.0631941,-0.0085371,-0.0826767
MsgID.LOCAL_VELOCITY,4340.0180000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7932818,0.0850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4340.2690000,0.0070172,0.0814182,-0.0855276
MsgID.LOCAL_VELOCITY,4340.2690000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957506,37.7932828,0.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4340.5200000,0.1189440,0.0581766,-0.0922079
MsgID.LOCAL_VELOCITY,4340.5200000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.STATE,0.0000000,False,False,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957530,37.7932809,0.1110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4340.7700000,-0.0995932,-0.1482561,-0.1118382
MsgID.LOCAL_VELOCITY,4340.7700000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932814,0.1350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4341.0210000,-0.0364703,-0.0322962,-0.1350726
MsgID.LOCAL_VELOCITY,4341.0210000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957513,37.7932829,0.1660000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4341.2710000,0.1235036,-0.0036839,-0.1667171
MsgID.LOCAL_VELOCITY,4341.2710000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7932815,0.1920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4341.5220000,-0.0272864,0.0251353,-0.1924126
MsgID.LOCAL_VELOCITY,4341.5220000,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_HOME,0.0000000,-122.3957513,37.7932818,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-122.3957518,37.7932817,0.2050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,4341.7730000,-0.0111565,-0.0496705,-0.2053051
